,id,album,artist,explicit,popularity
9325,0fqjy5gVNVmQQmxOLLfb3c,Nation of Two,Vance Joy,False,55
9326,2RiBogNRfulkNf7fVbPOrJ,Nation of Two,Vance Joy,False,72
9327,3B2bJ8EGJCbxR1urLj1lpj,DAY69,6ix9ine,True,0
9328,5J7zqPpQkN9JZiaELHNKSL,Nation of Two,Vance Joy,False,58
9329,6Od2OWvoT4embWAgIGeFRd,Nation of Two,Vance Joy,False,62
9330,79GsUxLyzxgnN4I1E11dtO,Make Me Feel,Janelle Monáe,True,46
9331,3c4FP22TUcHRBcxicyGvUI,Solkongen,The Minds Of 99,False,40
9332,5cHyg8fya5MW9MhxLbQx6i,Solkongen,The Minds Of 99,True,41
9333,5oNVCJycml06e0aTgYzcYP,Gone,Bazzi,False,0
9334,3UnhKxApDuz7UWV9d36T3n,Solkongen,The Minds Of 99,False,43
9335,7C4SUeJ0HPJDOMsxmwU1Rz,Forlænget Weekend,"Eebz, Bar Z",False,15
9336,34MW1U9wuBRheRZ28ZlX94,Solkongen,The Minds Of 99,False,37
9337,2qC40b1nmXiuKJKfNXfrbS,Solkongen,The Minds Of 99,False,34
9338,2ZNpgDxly7IzbnH1XAijso,Solkongen,The Minds Of 99,False,29
9339,1Hi5oaGsWKoG1QaHoyK2vY,Boomerang,"Kongsted, Temmpo",False,0
9340,3ww77HKJ5kBp7XZRi0BXK5,Mmm Mmm Mmm,Vild Smith,True,25
9341,2bE6bIHyp8CJ5BosfRJxPo,Ceremonials,"Florence + The Machine, Calvin Harris",False,0
9342,5cqz21gHUmfNgUY0JNzO3G,Push The Feeling On,"Nightcrawlers, MK",False,0
9343,7o9PkTfxL0Mm7gk3Bp98hv,Groove Armada Greatest Hits,"Groove Armada, Gramma Funk",False,55
9344,4D6HSqoQGomDQAhNOqQnAE,Oh My,"Dappy, Ay Em",True,0
9345,3UmaczJpikHgJFyBTAJVoz,The Marshall Mathers LP,"Eminem, Dido",True,81
9346,3bejwgKeed56qo9OkKBaus,Lonely Together (Acoustic),"Avicii, Rita Ora",False,0
9347,4vBOrof4U7dOfV22aaSULk,Guldtänder,"Jaqe, Silvana Imam",True,17
9348,6MioQ9jwsrs7N0XBZ5VwSA,KRLKN,JOY,False,27
9349,6ESzIxlTtnrKpeFCMUWLtZ,Beach House 3,Ty Dolla $ign,False,40
9350,4NzenFNqsYRvrG7rLdF1Ej,Boom Boom,"RedOne, Daddy Yankee, French Montana, Dinah Jane",False,47
9351,4VzrrDLbJezRQNhNeLszk3,All About You,"Madden, Chris Holsten",False,36
9352,4rqTyffvee97Jfa7HEm037,Postcard,First Aid Kit,False,0
9353,2c5D6B8oXAwc6easamdgVA,Beach House 3,"Ty Dolla $ign, Future, 24hrs",True,40
9354,3AJgha8H2NyI7rVt0JRa5A,Outsiders,Au/Ra,False,41
9355,514rhnksEwHUh6LxXsQ4Y9,13 Reasons Why (Season 2),Selena Gomez,False,71
9356,3lfrBNAXuQfWIYVSXj1wRL,Gedrag,"SBMG, Lil Kleine",True,41
9357,4F1yvJfQ7gJkrcgFJQDjOr,Light of Mine,"KYLE, Kehlani",False,68
9358,6vN77lE9LK6HP2DewaN6HZ,Harder Than Ever,"Lil Baby, Drake",True,80
9359,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",False,74
9360,6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,"Pharrell Williams, Camila Cabello",False,57
9361,5cuRYDNIcSu5noyXQpULKg,Where Were You In The Morning?,Shawn Mendes,False,0
9362,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,"Tiësto, Dzeko, Preme, Post Malone",True,73
9363,1IFHq06QWllABoUv1YjFsv,Happyland 2.0,Jacin Trill,False,41
9364,5DR5ROdgm8iSxhZKLXEIbi,Start Again,"OneRepublic, Logic",False,0
9365,3aW0ds4A4tSQDIp75FqWTo,Love Yourself 轉 'Tear',BTS,False,75
9366,4aRnbkS1mFoJgFVUP6hEew,Dónde Estarás,J Balvin,False,46
9367,1K4iHBfK5t43da1ON8XEfO,"Damn, dis-moi (feat. Dâm-Funk)","Christine and the Queens, DāM-FunK",True,0
9368,25qfFpoGhk9Njgu5nl36sS,Fall In Line (feat. Demi Lovato),"Christina Aguilera, Demi Lovato",False,55
9369,3x63A5hq4vldKE8hWIi1tE,Woke up in Bangkok,"Deepend, YouNotUs, Martin Gallop",False,65
9370,20E9Jg78dLGI7jXfMclHmG,Happyland 2.0,Jacin Trill,False,24
9371,2aOlxywgl4nCD4Xh2mLWM7,Spaceship (feat. Uffie),"Galantis, Uffie",False,47
9372,22mQXNE0nCuWq4yOwcadIn,Dinero,"Jennifer Lopez, DJ Khaled, Cardi B",False,60
9373,6KVAwPS0SY9g7Z6oo18otJ,Happyland 2.0,Jacin Trill,False,34
9374,48XfojJC87VKLlUotYV0Gm,Love Yourself 轉 'Tear',"BTS, Steve Aoki",False,73
9375,2I1cp0XTfR0WAHqlwDqmhL,Happyland 2.0,Jacin Trill,False,27
9376,6JqhZCCGybNCbkZTfGnI93,Happyland 2.0,Jacin Trill,False,25
9377,6nO3tr47nr2P7f3hXb8JIo,RECKLESS,"NAV, Travis Scott",True,74
9378,3NelcGZ46JmV9LqOD1pnxA,RECKLESS,"NAV, Quavo",True,52
9379,7GNlNNDvM7c9fsv3zsmVQX,RECKLESS,NAV,True,47
9380,1Faq8G2y56A8fRv7HsLq25,RECKLESS,"NAV, Lil Uzi Vert",True,68
9381,0Cgig1rlaJEJ6bkHVV5v9o,RECKLESS,NAV,True,45
9382,09L4qpS3qvz725z6K8yW0M,RECKLESS,NAV,True,52
9383,4LeJfeJ9u53QLp997SRhim,RECKLESS,NAV,True,54
9384,2gNIhXbE588DkW7Za7ruax,RECKLESS,NAV,True,46
9385,4gjt18BzZ6d5efeKRB9PXt,RECKLESS,NAV,True,45
9386,4JjerUTEnRGocSRT74VsaH,RECKLESS,"NAV, Gunna",True,47
9387,3jlakYV0x21kzZvR1HUE4X,RECKLESS,NAV,True,44
9388,6UG2khzlXwwiqfqX36c2SR,RECKLESS,NAV,True,49
9389,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),"Tyga, Offset",True,76
9390,1trFxVLL8WKhYap543e74l,Love Yourself 轉 'Tear',BTS,False,69
9391,5eFfsbjSouG8qOpg9ZqDl6,Downtown's Dead,Sam Hunt,False,52
9392,01dmH2IPkrLNWIMPNXlreE,Love Yourself 轉 'Tear',BTS,False,71
9393,38td8VabuKlQt72Q2VnhbO,Love Yourself 轉 'Tear',BTS,False,69
9394,645YBsxhFPSOKxGep3uHLv,Love Yourself 轉 'Tear',BTS,False,72
9395,22ryCgQttpV7oCrn7llGRu,Love Yourself 轉 'Tear',BTS,False,71
9396,4lRwa7PKcGIuJMwtPIYKdy,Love Yourself 轉 'Tear',BTS,False,68
9397,6ePyl2ns4b7MVYhjsj32ZK,Love Yourself 轉 'Tear',BTS,False,67
9398,4CvId64YZSB0RfRdfzPIQU,Love Yourself 轉 'Tear',BTS,False,72
9399,5p10VwQ8LRoyTc8LFrvPw6,Love Yourself 轉 'Tear',BTS,False,64
9400,6uAT5kHB9W9q082r1dkEJW,Million,TopGunn,False,22
9401,2emRhDAPVl2PAY8sxPjrZ5,Let Go / Mind,Scarlet Pleasure,True,35
9402,1vdPuDyYfgqqI8ABSPLey2,Let Go / Mind,Scarlet Pleasure,False,30
9403,3c7FNUHpvNw1ZxjJ9gXyHB,Samme Fejl,Hjalmer,False,31
9404,5CKbRTTP7bdVZBDpks9w61,Stadig Ung,Hani,False,16
9405,5mqzhMuUpvnMfwNz6iepmO,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]","Diplo, French Montana, Lil Pump, Zhavia Ward",True,69
9406,7uoFvYdIndipXZXwE9hlMB,FLIP,Lomepal,True,0
9407,742YV8T9ZyczCNdrTIAhaw,Younger Now,Miley Cyrus,False,43
9408,7eswWmTXXgKoHVznkD9Wai,Cageless,Hedley,False,0
9409,43RG7aUiRDmfc8q2vQfiFc,Tell Me You Love Me,Demi Lovato,True,0
9410,0EFyZ2tArBG7pj1laU4h4c,Infinity,Oscar and the Wolf,False,0
9411,18i9mG58WcAWiRP68DYanN,Underdog,BANKS,False,0
9412,0oCv6NG9vtqrDs6F8kY4cK,Cageless,Hedley,True,0
9413,4HnxrnF512ZrDq0INjPUR9,Confidences,YL,True,0
9414,0qIrR2nsyLrMCeX9RFGnN8,Confidences,YL,True,0
9415,4NuMHtHyeBtLEtQeor87vB,Grandestino,Lartiste,False,28
9416,2KpuXIbths9BkjUD6mqq7f,Grandestino,"Lartiste, Gradur",False,30
9417,27VerXP2Yw7r79w5HGOz0k,Où tié bébé ?,Bengous,False,0
9418,0V8dyQyZRnaKeBTxE0hmuj,Lundi,Sofiane,True,0
9419,3H0k8Ys4RPVoJYkw46DQt8,Shardana,"En?gma, Kaizén, Bassi Maestro",True,27
9420,3vRDWAfGp4qEh5ueFyyleR,Shardana,En?gma,True,31
9421,5ccyWOXWpS95UZZpuuzuu4,Shardana,En?gma,True,23
9422,2skhT4iAnabjrHMmBl9I1D,Shardana,"En?gma, Kaizén",True,32
9423,17MVuFfxHL5FE6b91qvoHh,Shardana,"En?gma, Gemello",True,27
9424,18AU3xnD5tGkJuqnKNAZjp,Shardana,"En?gma, Kaizén",False,35
9425,5zAorJtOtBMUQxbhZd4wkG,Shardana,"En?gma, Kaizén",True,25
9426,6yazKbkmXk6m9VGULpqUXi,"Musica da giostra, Vol. 5","DJ Matrix, Amedeo Preziosi",False,26
9427,6yqRXbZL3OqfJowGKD5Gy0,Shardana,"En?gma, Kaizén",True,33
9428,1XcnxfOeLvLPGh2Drr2yNb,"Bella ciao (feat. Maître Gims, Vitaa, Dadju & Slimane)","Naestro, Dadju, GIMS, Slimane, Vitaa",False,28
9429,1urmxaU5zVRPOiIbjWsvYA,Cardi B,Benash,True,32
9430,3rvEwBi1mFFHqCnkrGmnWp,Uncovered,"Robin Schulz, Marc Scibilia",False,56
9431,19yIQRLAYMNxmEfdnnQDsS,No I Love Yous,"Era Istrefi, French Montana",True,32
9432,6x6cpNDnIpqtaNcXIcGkUs,Younger Now,Miley Cyrus,False,49
9433,7CmYe35fAFlwDbeI4VQX66,Jolene,"Alexander Brown, Aura Dione",False,0
9434,12rhYXaLaH801UOV9GQHW7,Din Dame,De Danske Hyrder,True,19
9435,2XFRVLYfKMK3BmcynvdYt7,Incroyable,"Naza, Ohmondieusalva",False,28
9436,5alWqrt6ykgqzBEBqIKdRM,Incroyable,Naza,False,23
9437,5PFxQBjrP0EuPk0IDi34Yj,Incroyable,Naza,True,29
9438,5YAuHu6WXGy9IqKo5KorCo,Incroyable,"Naza, Dadju, Aya Nakamura",False,46
9439,32vthlVhO3eILhhRfBdZUw,Incroyable,Naza,True,26
9440,63xkRYRyYlyZptiNCI9xGz,Incroyable,Naza,True,25
9441,6HbnWOKkZYT903zNoO5Xt6,Incroyable,Naza,False,28
9442,0ifIfnJWlVFfGk9oLibPzd,À la bien Mix Party 2017,"DJ Hamida, KeBlack, Naza",True,0
9443,37DH5aS54kNezSZiFw97Nd,Incroyable,"Naza, KeBlack",False,27
9444,6vo7SLu5Y3QuNXqxcPFbOC,Incroyable,Naza,False,31
9445,08P9JcnIvnXfxpG0MedgSJ,Incroyable,Naza,True,23
9446,4Ah7UObeoJ3dqi59OOueXW,Incroyable,Naza,True,25
9447,2xfPdbWVd76RDhxUPjBNba,Man Don't Dance,Big Shaq,False,46
9448,1OGORI9Hx45AEYqxkndMhN,Mwaka Moon (Remix),"Kalash, Sfera Ebbasta",True,59
9449,1VkSBQqKV2ZScVH0EghMYc,OPS,Mr.Rain,False,39
9450,2hygc41DOo6dGocHEk6Jx1,Nero Bali,"Elodie, Michele Bravi, Guè",False,0
9451,3VSv7MZob8eBbAQ02o1Ccv,Vuoi Parlarmi Di Cosa,"Rasty Kilo, Night Skinny",False,32
9452,2w1dm7TPMp9hjp6DttoNAN,Che cosa ci siamo fatti,Briga,False,22
9453,2XVilv6s9GETnw9PG4T9Mz,F.A.M.E.,Maluma,False,67
9454,5cepAtqnEQ6yVG6088zMMu,F.A.M.E.,"Maluma, Nego do Borel",False,71
9455,6AezcBhffKNCUTUNQjixDH,Tutto Bene,Ex-Otago,False,23
9456,5cSmDAZgsJvtvXxZcdxO9j,C'est Rémy,Rémy,False,0
9457,7g58rb2dFDCvcmLBwpHR9F,Say Amen for Silver Linings,Panic! At The Disco,True,32
9458,5FEXPoPnzueFJQCPRIrC3c,Man On The Moon: The End Of Day,Kid Cudi,False,72
9459,4Pbg79cTBu4vgSphoyNq3j,2002,Anne-Marie,False,68
9460,35b0MrRJE1uXPYaiwkvIos,Jealousy,Disciples,False,38
9461,4YutJsNwBBInE8vemufpQ8,Spotify Singles,Harry Styles,False,74
9462,2AfWCBwGGCsZtvVnGF3QYE,KOD,J. Cole,False,22
9463,0Px86mRlxdB3YqpK6KXWlr,KOD,J. Cole,True,56
9464,5t9G3TwQmd82h8WWZMsbmD,Beats By Esko,"Esko, Josylvio, Sevn Alias",True,31
9465,5uvWU7dKAnCKNq9EgUu2xW,Perdido,"Poo Bear, J Balvin",False,29
9466,6p9be3JVl3ofGWUEo5zW4D,Beats By Esko,"Esko, Bartofso, 3robi, Mula B",True,31
9467,4XzcGuODGCJxv0SxZS33sp,Beats By Esko,"Esko, Jonna Fraser, Jacin Trill",True,28
9468,23aMUcHK5P1xmr8BAV9qnH,Beats By Esko,"Esko, Jonna Fraser, Adje, Keizer, Woenzelaar",False,30
9469,3gbN8NCqagIB9JO567Nw5C,420 Freestyle,Wiz Khalifa,True,37
9470,7AOMjtvdw8kASreD98nVnU,88GLAM RELOADED,"88GLAM, NAV",True,0
9471,0MHPgpKYfTVml3qEXspnLQ,Bless Yo Trap,"Smokepurpp, Murda Beatz",True,38
9472,5FNeJveCmVB2TPDbIYqK0M,Babe,"Sugarland, Taylor Swift",False,0
9473,6wQSX9oVtN68uueCbhga6X,ULTRA,Sivas,True,24
9474,1VGeRFK9Ez3t1hhEIB6hZ8,ULTRA,Sivas,True,25
9475,50tyqR5Zz99YMSyQWpqLsR,Need You Right Now,"HEDEGAARD, Hayley Warner",True,34
9476,3Tg4U3oXOQqMzD9vPIdQKn,Hair Too Long,The Vamps,False,47
9477,2XaFx5pcesurHQrtlE63vT,Le revers de la médaille,Djadja & Dinaz,True,0
9478,1tDTdcDsZd3jTlXNqKioQ4,Le revers de la médaille,Djadja & Dinaz,True,0
9479,6hwmbNOPBzV8ZIngx7jBRH,Le revers de la médaille,Djadja & Dinaz,True,0
9480,4ulsxRHzGI6zjalv3Cn7nJ,Le revers de la médaille,Djadja & Dinaz,True,0
9481,6gxv5BZp2l0aGA3laKIGNy,Le revers de la médaille,Djadja & Dinaz,True,0
9482,5DyxpPZrxgZmOn0bcKZ9PD,Le revers de la médaille,Djadja & Dinaz,True,0
9483,4JPtBXcXri8VoGdHvuQgb8,Le revers de la médaille,Djadja & Dinaz,True,0
9484,6MJ367SPdow34EgnYBwkwA,Maria Maria,Kendji Girac,False,0
9485,48EtV8RCG9i7P8CWGrUWj4,Ben kött & känsler,Markus Krunegård,False,23
9486,7lBgfmFIVcvh48RiWxTNxU,Rocksteady,"Mike Perry, DIMA",False,19
9487,6p3MquVmVPXgH5WrRYoTL8,I Forgot,Clara Mae,False,43
9488,4dBmbuWzJ7WMOvxOR9Sxii,NORI,"Ronnie Flex, Winne",True,32
9489,3DdwVor6LVg1jnjqnMksoJ,NORI,"Ronnie Flex, Jacin Trill",True,34
9490,62clKutKYiOrjlWWMrbas9,NORI,"Ronnie Flex, Bokoesam, Priceless",True,32
9491,5q5YLRG3vCf0i2dTwP9e4m,NORI,"Ronnie Flex, Bokoesam, Djahboy",True,33
9492,0u180MjRHLhdWNcEsrIZYd,NORI,Ronnie Flex,True,33
9493,7LEazlZGGKQXvXAI6HL1ak,NORI,Ronnie Flex,True,33
9494,5rWNdg2VZS50MsR39Httc9,NORI,Ronnie Flex,True,30
9495,4KGFEwSoqhTCRJWY4KHOrn,NORI,"Ronnie Flex, D-Love",True,36
9496,5sQtI0CA07tNO3Uefwrh16,NORI,Ronnie Flex,True,44
9497,1wcxPF6j5cFYKZbJFm3PQp,Beetje Moe,"Kevin, Lil Kleine, Chivv",True,15
9498,1lP90zqLPZQCjQ4zHAKdsh,NORI,Ronnie Flex,True,26
9499,5iQ0YiTAHeUUkNYIo0NGqy,NORI,"Ronnie Flex, James Francis, Alec Petrus",True,29
9500,7thTA3hqO2MgOlzo0rPInX,Color Blind,"Diplo, Lil Xan",False,63
9501,0IL20mzbwXaGVRrcan6AOB,Lonely (feat. MAX),"Matoma, MAX",True,37
9502,5Zwtwwt0SGnc4bC4SKjeMS,Home State,Jordan Davis,False,0
9503,5tpEGhK123kgPf7pWWE9g6,4 Days,"Belly, YG",True,46
9504,4GsNmRXjfxFSJsqzu2TClS,Heroes,"Carpark North, Samu Haber",False,27
9505,5yrw7gtku3eDW7ohtZtpMy,Giganter,Marie Key,False,30
9506,1Lv0fRtG4vRkSzaD3u9yJz,Suicidal (feat. Desiigner),"Diplo, Desiigner",False,18
9507,3w0GYfhnGVh0xdhW5KcYwG,Giganter,Marie Key,False,18
9508,5ouNakSA4Ys0aJvoFBJtXn,Honest,Bazzi,True,0
9509,7uG62IHXPp22gOdNVNLxTi,Power,Ramz,False,0
9510,1ODyGSzjAYmJ7PvrrnRgHB,Tror Du Att Han Bryr Sig,"Benjamin Ingrosso, FELIX SANDMAN",False,42
9511,5GC6b6Ukc7PfwG8VfYO3ar,Mer för varandra,"Norlie & KKV, estraden",False,56
9512,0amoX9E2FpykZ2SYBDfs93,G-Unit & Canada Goose,Tjuvjakt,True,0
9513,1uIENvf9GU4b1e17qqELR3,Thank God For The Weeknd,Joakim Lundell,False,19
9514,5tHimrhxvVlKNhWX7VUvu5,Wasted,"Anis Don Demina, Mad Kings",False,42
9515,0NbYtXIdherYbH7Ts1IUos,Hon Dansar Loss,"Karim Alger, Mwuana",False,28
9516,0ktSzfyE1FaNLRfW0smLq1,Onda ögat,"Blizzy, Kapten Röd",False,0
9517,2hfeoNvx8cYeJKiUbD0m03,Dance Macabre,Ghost,False,0
9518,7BjX8clU1Ss1SD48St76gE,Bete dig (feat. Hkeem),"Elias Abbas, Hkeem",False,46
9519,0nqIqABZcujg05mkixJV60,And Justice for None (Deluxe),Five Finger Death Punch,True,58
9520,7rkxlLs9PFqSGXmRIF44LO,Fool's Gold,"Rebecca & Fiona, Derek Pope",False,21
9521,1rHFwfQ82fF8naz997QF6h,And Justice for None (Deluxe),Five Finger Death Punch,True,44
9522,4V8p9WzFtlXOMSTFBIZi9M,Går under med dig,Newkid,False,0
9523,53yqxU2EKKzbuQZEUEVtxc,And Justice for None (Deluxe),Five Finger Death Punch,True,51
9524,3zitROnY6trnTMyznT81yT,And Justice for None (Deluxe),Five Finger Death Punch,True,0
9525,20mWGc29Qjo9CTWhkFomcb,And Justice for None,Five Finger Death Punch,True,0
9526,5MuEK036FbHscJEaSNptM3,Rock'n'Roll Will Never Die,Mares,False,32
9527,43t5hN2oFvyPCqgXnhwv4Y,And Justice for None (Deluxe),Five Finger Death Punch,True,43
9528,1Whe5yaDRyLjEoJMrP5yNe,And Justice for None,Five Finger Death Punch,True,0
9529,2M7rkm0PIME8BGUEoUcTQw,Catcher in the Rye,GRANT,False,14
9530,14ZFYHoaRzIMrFJkXtBhYt,And Justice for None (Deluxe),Five Finger Death Punch,True,41
9531,6UBJyFbJZChFw57h5LkS3U,A Decade of Destruction,Five Finger Death Punch,False,1
9532,547UoqqkKsKcfbb9WWh0LE,utopia,Lykke Li,True,33
9533,4b0GRUb7aItNiXgIJLdLxA,DAY69,6ix9ine,True,0
9534,5OnSg2bKBBsbFiPhx4Wxnp,M A N I A,Fall Out Boy,False,0
9535,0xxZY5C9xxij3D1HkzbnfC,The Original Monster Mash,"Bobby ""Boris"" Pickett, The Crypt-Kickers",False,69
9536,63y2aL2dT6zzw8FOSLaNrp,The Nightmare Before Christmas,The Citizens of Halloween,False,57
9537,4lnilDvVDmuzrtFM1wDhuM,Deja-vu,"Dr Vades, Burna Boy, K-Trap",True,34
9538,7aDg8HUntvkPfDKnjTxTxW,Forrest Gump,Loski,True,50
9539,20GrAO16fXHWO241JeYKWP,Senseless,Stefflon Don,True,45
9540,7yNjAm3tAgg0u3vP6fMwzO,Ceinture noire,"GIMS, MHD",True,27
9541,1cSaqhkvwepFfxlPFtSoTb,Ceinture noire,GIMS,False,52
9542,1mfW6qQrlCPjzF7zXYtRsO,Ceinture noire,"GIMS, Orelsan, H Magnum",False,30
9543,3Y7elZsaDFmHSHKaG7ru1Z,Ceinture noire,GIMS,True,26
9544,67FQpMi4KszVASTuWd5EC8,Ceinture noire,GIMS,False,30
9545,0102zwCoCVapuOo7Sln7sX,Ceinture noire,GIMS,False,27
9546,1OxE0vUWYhYez9xcKd6ztt,Ceinture noire,GIMS,False,33
9547,7HEmn89H6VSTWlio8PVR4C,Ceinture noire,GIMS,False,48
9548,1jA5xWqIgX4m7l73zE8mNB,Ceinture noire,GIMS,False,32
9549,2dmGD8gq54XBUGdl2MC07L,Ceinture noire,GIMS,True,28
9550,28iPK0Gr8GbrH87SyHp5Jh,C'est Rémy,Rémy,True,0
9551,3yoXqwENdxttCOVv7McnES,Ceinture noire,GIMS,False,40
9552,3q7DCWFLDm7ul1K4wb625x,C'est Rémy,Rémy,False,0
9553,7qsvJ8Ip2GoBIQ447VDlDO,Ceinture noire,GIMS,True,26
9554,1RPYFjid4taAUj0CvBZWEE,Ceinture noire,GIMS,False,33
9555,2mCy43UnI2E0Xp3xOek17f,Ceinture noire,GIMS,False,28
9556,5mh8dXYRh4EQMab4CFw77P,C'est Rémy,"Rémy, Mac Tyer",True,0
9557,2EETYw1D7PtUhnRCWmWz0B,C'est Rémy,Rémy,True,0
9558,70JBlml03a7CNgqfTh2KHO,C'est Rémy,"Rémy, Mac Tyer",True,0
9559,1iUAwC4UFNAM9XcvlJL7C4,C'est Rémy,Rémy,False,0
9560,1dRvN0XGcQC03QLkyYW5Pg,C'est Rémy,Rémy,True,0
9561,7Lkg3sWyXzGeDKdejcFbhF,Ceinture noire,GIMS,False,28
9562,6V4qbFUhqPQAGg6o6LeDJE,Ceinture noire,GIMS,False,29
9563,3UAhGWOld840AeA1i699kV,C'est Rémy,Rémy,True,0
9564,14uQiCbXH1bDOnHfnmCEM6,C'est Rémy,Rémy,True,0
9565,5CSHqLFdb1O5ThP7zyzioA,Ceinture noire,GIMS,False,31
9566,6lBdVRukgtKXjbKIsoTCPa,deep end / hard rain,Lykke Li,True,28
9567,4zQR1bvSSRbANaJ4TFcfsY,California Crush,"Sad Eye, Chris Kilroy, Swedish Red Elephant",False,25
9568,4L1jAKe0Kq0D3kdbuiIS2M,Ögon Rinner Ner,Kapten Röd,False,0
9569,3QJ4N62k6NyyWpbhCdkltC,What Happened To Us,Chris Kläfford,False,50
9570,6IgX7F3fl46M5vVIFS7FFj,Den första gång jag såg dig (feat. Linnea Henriksson),"State of Sound, Linnea Henriksson",False,25
9571,6dB7QtCIiAGvmCmn0dGZEg,Tur att vi lever samtidigt,Markus Krunegård,False,27
9572,1Cwlg2NB6wkNDLjmNpQl9l,Nice To Meet You,"Seeb, Goodito Frito",False,37
9573,4TwWOcvjY1qt3QJvtveAGm,Fuego,Eleni Foureira,False,57
9574,4FSO5nUD8xDyFTfgfeiUF6,Bella ciao,"Naestro, GIMS, Dadju, Vitaa, Slimane",False,36
9575,06MgGAD2MaQXM30tce3BbR,Crop Circle,"Nines, RAY BLK, Skrapz",True,0
9576,1HT3RxULGyzblmFaZjCWg0,Crop Circle,Nines,True,0
9577,4GgwF7YGBVf7gaNUcNk9e1,Crop Circle,"Nines, J Styles",True,0
9578,0o9DbFRMsKnQ3AC0wQCk8a,Crop Circle,"Nines, Dave",True,0
9579,2V7cCRI6i8eFhkETSEmAbO,Crop Circle,"Nines, Fundz",True,0
9580,0OukYXzMkEgQ3mD3BqUazy,Crop Circle,"Nines, Tee Supreme",True,0
9581,3ptEGztz7ueHZ3FbckZcW1,Crop Circle,Nines,True,0
9582,0vJpmIPP8ETGdG7BAhtJU8,Crop Circle,Nines,True,0
9583,1Xd5PsZ82jjPxoI6WmVQWU,Crop Circle,"Nines, Fundz",True,0
9584,6oia41lqwncNK0myKDBSxk,Crop Circle,"Nines, Trapstar Toxic",True,0
9585,0jjLSyJceJOKx6poYmWBWt,Crop Circle,"Nines, Likkle T, Fatz, Storm, Fundz, Streetz",True,0
9586,3T9MfYyQaOaQO855bobpCd,Crop Circle,"Nines, Haile",True,0
9587,6fpwnFX30ZjUBiaOdx1yRB,There's A Reason Why (I Never Returned Your Calls),Blossoms,False,26
9588,3bxtgzAeAZPdRtKoPL5GG2,Collide (Radio Edit),"Leona Lewis, Avicii",False,49
9589,0kXJNqmYdjwb31QLWGkNb7,Superlove,"Avicii, Lenny Kravitz",False,50
9590,7vfdTcZFt3BYxdKT6GB9Kn,Blessed,"Tom Hangs, Shermanology",False,0
9591,78W8wiUIlQ2SnWY9TVowKZ,Back Where I Belong (feat. Avicii),"Otto Knows, Avicii",False,55
9592,6oNRhdGxT0CiypPQHyDiKW,Nothing but the Beat - The Electronic Album,"David Guetta, Avicii",False,45
9593,1BBghJ7HDpvPuW89guslYW,Game Over,"Aya Nakamura, Naza",True,45
9594,5YfqiG5TBvCMkWvWrnXRhF,Stories,Avicii,False,0
9595,2RQRQs1rxf5v4EW6RTfx6J,True,Avicii,False,0
9596,7oDjaRDdf9zNQ8N3yRjQwF,Feeling Good,Avicii,False,0
9597,34vuwpTj9M0cFYJ0DeK97Z,Taste The Feeling (Avicii Vs. Conrad Sewell),"Avicii, Conrad Sewell",False,0
9598,0tmFHk3YWZcST0SZjViHhY,Stories,Avicii,False,0
9599,2FHhcgCMbwxNulyHL2PZ2M,Stories,Avicii,False,0
9600,73ExUbskoIkjU0llIwsSzu,X You,Avicii,False,0
9601,2HO0uCyq8jOveEzvmo4JEu,Fly,"Marshmello, Leah Culver",False,62
9602,3uH44fYapS2PeMFcNEXjPP,Stories,Avicii,False,0
9603,5w9tlfIjUABdjxRLWTO7M9,Stories,Avicii,False,0
9604,3geEYxtQEE29yRjXu654sD,Sweet Dreams,Avicii,False,22
9605,6GUNK3IfP27qt7nhy1MpMP,My Feelings For You,Avicii,False,0
9606,3ppC3SeI2CR4RA7Fua5RBY,The Singles,Avicii,False,0
9607,4nR6NNYVoZM9AzgWJQO4Fm,Melodifestivalen 2018,FELIX SANDMAN,False,0
9608,7lnLUecrXWPbAFjPU5eCZE,Melodifestivalen 2018,Benjamin Ingrosso,False,0
9609,6oUckk2nvE5mR5NXh8xBXK,M A N I A,Fall Out Boy,False,0
9610,7bp8c5o6TER7u1jZGvvncG,M A N I A,"Fall Out Boy, Burna Boy",True,0
9611,1nNEIBmw6IXlsCOEssCjLr,M A N I A,Fall Out Boy,False,0
9612,1osH2do9vncBrg7jT36O5S,Supastars,Migos,True,0
9613,1bYW7P6Uk83IJU61eozUfE,Staying at Tamara's,"George Ezra, First Aid Kit",False,47
9614,2gUe8cQgJj5AfM2O5nuiwq,Don't Give In,Snow Patrol,True,31
9615,0HriJqzc3lu73JzL2pS1sD,Wish (feat. Trippie Redd),"Diplo, Trippie Redd",False,55
9616,2UOytD96KzsV0PyDI9uPTu,Staying at Tamara's,George Ezra,False,47
9617,3dBE30R12dDxc1jBDaqmo3,Spotify Singles,"Charlotte Lawrence, Nina Nesbitt, Sasha Alex Sloan",True,53
9618,4JSDMODQLLa35g8PsOM26o,Staying at Tamara's,George Ezra,True,46
